"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 17 18:34:55 GMT 2023","Thu Aug 17 18:35:23 GMT 2023","28058","","US_11_02_07.SignUpTest","","US_11_02_07.SignUpTest","signUpUnReg","TC_11-02-07_02 (UnReg) [1] en, United Kingdom","Check: Education > Menu Item [ETF trading] > Test button [SignUp]"
"passed","Thu Aug 17 18:37:40 GMT 2023","Thu Aug 17 18:38:16 GMT 2023","36375","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoAuth","TC_11-02-07_04 (Auth) [1] en, United Kingdom","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
"failed","Thu Aug 17 18:36:22 GMT 2023","Thu Aug 17 18:37:02 GMT 2023","40298","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","StartTradingUnAuth","TC_11-02-07_03 (UnAuth) [1] en, United Kingdom","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
"passed","Thu Aug 17 18:38:16 GMT 2023","Thu Aug 17 18:38:45 GMT 2023","28677","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","tryDemoUnReg","TC_11-02-07_04 (UnReg) [1] en, United Kingdom","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
"passed","Thu Aug 17 18:34:10 GMT 2023","Thu Aug 17 18:34:53 GMT 2023","43568","","US_11_02_07.LogInTest","","US_11_02_07.LogInTest","logInUnAuth","TC_11-02-07_01 (UnAuth) [1] en, United Kingdom","Check: Education > Menu Item [ETF trading] > Test button [LogIn]"
"skipped","Thu Aug 17 18:33:23 GMT 2023","Thu Aug 17 18:33:23 GMT 2023","0","","US_11_02_07.CreateVerifyYourAccountTest","","US_11_02_07.CreateVerifyYourAccountTest","startTradingUnReg","TC_11-02-07_06 (UnReg)","Check: Education > Menu Item [ETF trading] > Test button [Create & verify your account]"
"passed","Thu Aug 17 18:35:24 GMT 2023","Thu Aug 17 18:36:04 GMT 2023","40484","","US_11_02_07.SignUpTest","","US_11_02_07.SignUpTest","signUpUnAuth","TC_11-02-07_02 (UnAuth) [1] en, United Kingdom","Check: Education > Menu Item [ETF trading] > Test button [SignUp]"
"passed","Thu Aug 17 18:37:02 GMT 2023","Thu Aug 17 18:37:37 GMT 2023","34985","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","startTradingAuth","TC_11-02-07_03 (Auth) [1] en, United Kingdom","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
"failed","Thu Aug 17 18:38:45 GMT 2023","Thu Aug 17 18:39:27 GMT 2023","42417","","US_11_02_07.TryDemoTest","","US_11_02_07.TryDemoTest","StartTradingUnAuth","TC_11-02-07_04 (UnAuth) [1] en, United Kingdom","Check: Education > Menu Item [ETF trading] > Test button [TryDemo]"
"broken","Thu Aug 17 18:36:06 GMT 2023","Thu Aug 17 18:36:22 GMT 2023","16142","","US_11_02_07.StartTradingTest","","US_11_02_07.StartTradingTest","startTradingUnReg","TC_11-02-07_03 (UnReg) [1] en, United Kingdom","Check: Education > Menu Item [ETF trading] > Test button [StartTrading]"
"passed","Thu Aug 17 18:33:38 GMT 2023","Thu Aug 17 18:34:10 GMT 2023","31387","","US_11_02_07.LogInTest","","US_11_02_07.LogInTest","logInUnReg","TC_11-02-07_01 (UnReg) [1] en, United Kingdom","Check: Education > Menu Item [ETF trading] > Test button [LogIn]"
